BLOCKID|PLACEFP
480839506002088|
480839506002089|
480839506002090|
480839506002091|
480839506002092|
480839506002093|
480839506002094|
480839506002095|
480839506002096|
480839506002097|
480839506002098|
480839506002099|
480839506002100|
480839506002101|
480839506002102|
480839506002103|
480839506002104|
480839506002105|
480839506002106|
480839506002107|
480839506002108|
480839506002109|
480839506002110|
480839506002111|
480839506002112|
480839506002113|
480839506002114|
480839506002115|
480839506002116|
480839506002117|
480839506002118|
480839506002119|
480839506002120|
480839506002121|
480839506002122|
480839506002123|
480839506002124|
480839506002125|
480839506002126|
480839506002127|
480839506002128|
480839506002129|
480839506002130|
480839506002131|
480839506002132|
480839506002133|
480839506002134|
480839506002135|
480839506002136|
480839506002137|
480839506002138|
480839506002139|
480839506002140|
480839506002141|
480839506002142|
480839506002143|
480839506002144|
480839506002145|
480839506002146|
480839506002147|
480839506002148|
480839506002149|
480839506002150|
480839506002151|
480839506002152|
480839506002153|
480839506002154|
480839506002155|
480839506002156|
480839506002157|
480839506002158|
480839506002159|
480839506002160|
480839506002161|
480839506002162|
480839506002163|
480839506002164|
480839506002165|
480839506002166|
480839506002167|
480839506002168|
480839506002169|
480839506002170|
480839506002171|
480839506002172|
480839506002173|
480839506002174|
480839506002175|
480839506002176|
480839506002177|
480839506002178|
480839506002179|
480839506002180|
480839506002181|
480839506002182|
480839506002183|
480839506002184|
480839506002185|
480839506002186|
480839506002187|
480839506002188|
480839506002189|
480839506002190|
480839506002191|
480839506002192|
480839506002193|
480839506002194|
480839506002195|
480839506002196|
480839506002197|
480839506002198|
480839506002199|
480839506002200|15916
480839506002201|
480839506002202|
480839506002203|
480839506002204|
480839506002205|
480839506002206|
480839506002207|
480839506002208|
480839506002209|
480839506002210|
480839506002211|
480839506002212|
480839506002213|
480839506002214|
480839506002215|
480839506002216|
480839506002217|
480839506002218|
480839506002219|
480839506002220|
480839506002221|
480839506002222|
480839506002223|
480839506002224|
480839506002225|
480839506002226|
480839506002227|
480839506002228|
480839506002229|
480839506002230|
480839506002231|
480839506002232|
480839506002233|
480839506002234|
480839506002235|
480839506002236|
480839506002237|
480839506002238|
480839506002239|15916
480839506002240|
480839506002241|
480839506002242|
480839507001000|
480839507001001|
480839507001002|
480839507001003|
480839507001004|
480839507001005|
480839507001006|
480839507001007|
480839507001008|
480839507001009|
480839507001010|
480839507001011|
480839507001012|
480839507001013|
480839507001014|
480839507001015|
480839507001016|
480839507001017|
480839507001018|
480839507001019|
480839507001020|
480839507001021|
480839507001022|
480839507001023|
480839507001024|
480839507001025|
480839507001026|
480839507001027|
480839507001028|
480839507001029|
480839507001030|
480839507001031|
480839507001032|
480839507001033|74660
480839507001034|
480839507001035|
480839507001036|
480839507001037|
480839507001038|
480839507001039|
480839507001040|
480839507001041|
480839507001042|
480839507001043|
480839507001044|74660
480839507001045|74660
480839507001046|74660
480839507001047|74660
480839507001048|74660
480839507001049|74660
480839507001050|74660
480839507001051|74660
480839507001052|74660
480839507001053|74660
480839507001054|74660
480839507001055|74660
480839507001056|74660
480839507001057|
480839507001058|
480839507001059|
480839507001060|
480839507001061|
480839507001062|
480839507001063|
480839507001064|
480839507001065|
480839507001066|
480839507001067|
480839507001068|
480839507001069|
480839507001070|
480839507001071|
480839507001072|
480839507001073|
480839507001074|
480839507001075|
480839507001076|
480839507001077|
480839507001078|
480839507001079|
480839507001080|
480839507001081|
480839507001082|
480839507001083|
480839507001084|
480839507001085|
480839507001086|
480839507001087|
480839507001088|
480839507001089|
480839507001090|
480839507001091|
480839507001092|
480839507001093|
480839507001094|
480839507001095|
480839507001096|
480839507001097|
480839507001098|
480839507001099|
480839507001100|
480839507001101|
480839507001102|
480839507001103|
480839507001104|
480839507001105|
480839507001106|
480839507001107|74660
480839507001108|
480839507001109|
480839507001110|
480839507001111|
480839507001112|
480839507001113|
480839507001114|
480839507001115|
480839507001116|
480839507001117|
480839507001118|
480839507001119|
480839507001120|
480839507001121|
480839507001122|
480839507001123|
480839507001124|
480839507001125|
480839507001126|
480839507001127|
480839507001128|
480839507001129|
480839507001130|
480839507001131|
480839507001132|
480839507001133|
480839507001134|
480839507001135|
480839507001136|
480839507001137|
480839507001138|
480839507001139|
480839507001140|
480839507001141|
480839507001142|
480839507001143|
480839507001144|
480839507001145|
480839507001146|
480839507001147|
480839507001148|
480839507001149|
480839507001150|
480839507001151|
480839507001152|
480839507001153|
480839507001154|
480839507001155|
480839507001156|
480839507001157|
480839507001158|
480839507001159|
480839507001160|
480839507001161|
480839507001162|
480839507001163|
480839507001164|
480839507001165|
480839507001166|
480839507001167|
480839507001168|
480839507001169|
480839507001170|
480839507001171|
480839507001172|
480839507001173|
480839507001174|
480839507001175|
480839507001176|
480839507001177|
480839507001178|
480839507001179|
480839507001180|
480839507001181|
480839507001182|
480839507001183|
480839507001184|
480839507001185|
480839507001186|
480839507001187|
480839507001188|
480839507001189|
480839507001190|
480839507001191|
480839507001192|
480839507001193|
480839507001194|
480839507001195|
480839507001196|
480839507001197|
480839507001198|
480839507001199|
480839507001200|
480839507001201|
480839507001202|
480839507001203|
480839507001204|
480839507001205|
480839507001206|
480839507001207|
480839507001208|
480839507001209|
480839507001210|
480839507001211|
480839507001212|
480839507001213|
480839507001214|
480839507001215|
480839507001216|
480839507001217|
480839507001218|
480839507001219|
480839507001220|
480839507001221|
480839507001222|
480839507001223|
480839507001224|
480839507001225|
480839507001226|
480839507001227|
480839507001228|74660
480839507001229|74660
480839507001230|74660
480839507001231|74660
480839507001232|74660
480839507001233|74660
480839507001234|
480839507001235|
480839507001236|
480839507001237|
480839507002000|
480839507002001|
480839507002002|
480839507002003|
480839507002004|
480839507002005|
480839507002006|
480839507002007|
480839507002008|
480839507002009|
480839507002010|
480839507002011|
480839507002012|
480839507002013|
480839507002014|
480839507002015|
480839507002016|
480839507002017|
480839507002018|
480839507002019|
480839507002020|
480839507002021|
480839507002022|
480839507002023|
480839507002024|
480839507002025|
480839507002026|
480839507002027|
480839507002028|
480839507002029|
480839507002030|
480839507002031|
480839507002032|
480839507002033|
480839507002034|
480839507002035|
480839507002036|65672
480839507002037|
480839507002038|
480839507002039|
480839507002040|65672
480839507002041|
480839507002042|
480839507002043|
480839507002044|65672
480839507002045|65672
480839507002046|65672
480839507002047|65672
480839507002048|65672
480839507002049|65672
480839507002050|65672
480839507002051|65672
480839507002052|65672
480839507002053|65672
480839507002054|65672
480839507002055|65672
480839507002056|65672
480839507002057|65672
480839507002058|65672
480839507002059|65672
480839507002060|65672
480839507002061|65672
480839507002062|65672
480839507002063|65672
480839507002064|65672
480839507002065|65672
480839507002066|65672
480839507002067|65672
480839507002068|65672
480839507002069|65672
480839507002070|65672
480839507002071|65672
480839507002072|65672
480839507002073|65672
480839507002074|65672
480839507002075|65672
480839507002076|65672
480839507002077|65672
480839507002078|65672
480839507002079|65672
480839507002080|65672
480839507002081|65672
480839507002082|65672
480839507002083|65672
480839507002084|65672
480839507002085|65672
480839507002086|65672
480839507002087|65672
480839507002088|65672
480839507002089|65672
480839507002090|65672
480839507002091|65672
480839507002092|65672
480839507002093|65672
480839507002094|
480839507002095|
480839507002096|
480839507002097|
480839507002098|
480839507002099|
480839507002100|
480839507002101|
480839507002102|
480839507002103|
480839507002104|
480839507002105|
480839507002106|
480839507002107|
480839507002108|
480839507002109|
480839507002110|
480839507002111|
480839507002112|
480839507002113|
480839507002114|
480839507002115|
480839507002116|
480839507002117|
480839507002118|
480839507002119|
480839507002120|
480839507002121|
480839507002122|
480839507002123|
480839507002124|
480839507002125|
480839507002126|
480839507002127|
480839507002128|
480839507002129|
480839507002130|
480839507002131|
480839507002132|
480839507002133|
480839507002134|
480839507002135|
480839507002136|
480839507002137|
480839507002138|
480839507002139|
480839507002140|
480839507002141|
480839507002142|
480839507002143|
480839507002144|
480839507002145|
480839507002146|
480839507002147|
480839507002148|
480839507002149|
480839507002150|
480839507002151|
480839507002152|
480839507002153|
480839507002154|
480839507002155|
480839507002156|
480839507002157|
480839507002158|
480839507002159|
480839507002160|
480839507002161|
480839507002162|
480839507002163|
480839507002164|
480839507002165|
480839507002166|
480839507002167|
480839507002168|
480839507002169|
480839507002170|
480839507002171|
480839507002172|
480839507002173|
480839507002174|
480839507002175|
480839507002176|
480839507002177|
480839507002178|
480839507002179|
480839507002180|
480839507002181|
480839507002182|
480839507002183|
480839507002184|
480839507002185|
480839507002186|
480839507002187|
480839507002188|
480839507002189|
480839507002190|
480839507002191|
480839507002192|
480839507002193|
480839507002194|
480839507002195|
480839507002196|
480839507002197|
480839507002198|
480839507002199|
480839507002200|
480839507002201|
480839507002202|
480839507002203|
480839507002204|
480839507002205|
480839507002206|
480839507002207|
480839507002208|
480839507002209|
480839507002210|
480839507002211|
480839507002212|
480839507002213|
480839507002214|
480839507002215|
480839507002216|
480839507002217|
480839507002218|
480839507002219|
480839507002220|
480839507002221|
480839507002222|
480839507002223|
480839507002224|
480839507002225|
480839507002226|
