BLOCKID|DISTRICT
480270219084003|054
480270219084004|054
480270219084005|054
480270219084006|054
480270219084007|054
480270219084008|054
480270219084009|054
480270219084010|054
480270219084011|054
480270219084012|054
480270219084013|054
480270219084014|054
480270219084015|054
480270219084016|054
480270219084017|054
480270219084018|054
480270219084019|054
480270219084020|054
480270219084021|054
480270219084022|054
480270220011000|054
480270220011001|054
480270220011002|054
480270220011003|054
480270220011004|054
480270220011005|054
480270220011006|054
480270220011007|054
480270220011008|054
480270220011009|054
480270220011010|054
480270220011011|054
480270220011012|054
480270220011013|054
480270220011014|054
480270220011015|054
480270220011016|054
480270220011017|054
480270220011018|054
480270220011019|054
480270220011020|054
480270220011021|054
480270220011022|054
480270220011023|054
480270220011024|054
480270220011025|054
480270220011026|054
480270220011027|054
480270220012000|054
480270220012001|054
480270220012002|054
480270220012003|054
480270220012004|054
480270220012005|054
480270220012006|054
480270220012007|054
480270220012008|054
480270220012009|054
480270220012010|054
480270220012011|054
480270220012012|054
480270220012013|054
480270220012014|054
480270220013000|054
480270220013001|054
480270220013002|054
480270220013003|054
480270220013004|054
480270220013005|054
480270220013006|054
480270220013007|054
480270220013008|054
480270220013009|054
480270220013010|054
480270220013011|054
480270220013012|054
480270220013013|054
480270220014000|054
480270220014001|054
480270220014002|054
480270220014003|054
480270220014004|054
480270220014005|054
480270220014006|054
480270220014007|054
480270220014008|054
480270220014009|054
480270220014010|054
480270220014011|054
480270220014012|054
480270220021000|054
480270220021001|054
480270220021002|054
480270220021003|054
480270220021004|054
480270220021005|054
480270220021006|054
480270220021007|054
480270220021008|054
480270220021009|054
480270220021010|054
480270220021011|054
480270220021012|055
480270220021013|055
480270220021014|055
480270220021015|055
480270220021016|054
480270220021017|054
480270220021018|054
480270220021019|054
480270220021020|054
480270220021021|054
480270220021022|054
480270220021023|054
480270220021024|054
480270220021025|054
480270220021026|054
480270220021027|054
480270220021028|054
480270220021029|054
480270220021030|054
480270220021031|055
480270220021032|055
480270220021033|054
480270220022000|055
480270220022001|055
480270220022002|055
480270220022003|055
480270220022004|055
480270220022005|055
480270220022006|055
480270220022007|055
480270220022008|055
480270220022009|054
480270220022010|054
480270220022011|054
480270220022012|054
480270220022013|054
480270220022014|054
480270220022015|055
480270220022016|055
480270220023000|055
480270220023001|055
480270220023002|055
480270220023003|055
480270220023004|055
480270220023005|055
480270220023006|055
480270220023007|055
480270220023008|055
480270220023009|055
480270220023010|055
480270220023011|055
480270220023012|055
480270220023013|055
480270220023014|055
480270220023015|055
480270220023016|055
480270220023017|055
480270220023018|055
480270220023019|055
480270220023020|055
480270220023021|055
480270220023022|055
480270220023023|055
480270220023024|055
480270220023025|055
480270220023026|055
480270220023027|055
480270220023028|055
480270220023029|055
480270220023030|055
480270220023031|055
480270220023032|055
480270220023033|055
480270220023034|055
480270221011000|055
480270221011001|055
480270221011002|055
480270221011003|055
480270221011004|055
480270221011005|055
480270221011006|055
480270221011007|055
480270221011008|055
480270221011009|055
480270221011010|055
480270221011011|055
480270221011012|055
480270221011013|055
480270221011014|055
480270221011015|055
480270221011016|055
480270221011017|055
480270221011018|055
480270221011019|055
480270221011020|055
480270221011021|055
480270221011022|055
480270221011023|055
480270221011024|055
480270221011025|055
480270221011026|055
480270221011027|055
480270221011028|055
480270221011029|055
480270221011030|055
480270221011031|055
480270221011032|055
480270221011033|055
480270221012000|055
480270221012001|055
480270221012002|055
480270221012003|055
480270221012004|055
480270221012005|055
480270221012006|055
480270221012007|055
480270221012008|055
480270221012009|055
480270221012010|055
480270221012011|055
480270221012012|055
480270221012013|055
480270221012014|055
480270221012015|055
480270221012016|055
480270221012017|055
480270221013000|055
480270221013001|055
480270221013002|055
480270221013003|055
480270221013004|055
480270221013005|055
480270221013006|055
480270221013007|055
480270221013008|055
480270221013009|055
480270221013010|055
480270221013011|055
480270221014000|055
480270221014001|055
480270221014002|055
480270221014003|055
480270221031000|055
480270221031001|055
480270221031002|055
480270221031003|055
480270221031004|055
480270221031005|055
480270221031006|055
480270221031007|055
480270221031008|055
480270221031009|055
480270221031010|055
480270221031011|055
480270221031012|055
480270221031013|055
480270221031014|055
480270221031015|055
480270221031016|055
480270221031017|055
480270221031018|055
480270221031019|055
480270221031020|055
480270221031021|055
480270221031022|055
480270221031023|055
480270221031024|055
480270221031025|055
480270221031026|055
480270221031027|055
480270221031028|055
480270221031029|055
480270221031030|055
480270221031031|055
480270221031032|055
480270221032000|055
480270221032001|055
480270221032002|055
480270221032003|055
480270221032004|055
480270221032005|055
480270221032006|055
480270221032007|055
480270221032008|055
480270221032009|055
480270221032010|055
480270221032011|055
480270221032012|055
480270221032013|055
480270221032014|055
480270221032015|055
480270221032016|055
480270221032017|055
480270221032018|055
480270221032019|055
480270221032020|055
480270221032021|055
480270221032022|055
480270221032023|055
480270221032024|055
480270221032025|055
480270221032026|055
480270221032027|055
480270221032028|055
480270221041000|055
480270221041001|055
480270221041002|055
480270221041003|055
480270221041004|055
480270221041005|055
480270221041006|055
480270221041007|055
480270221041008|055
480270221041009|055
480270221041010|055
480270221041011|055
480270221042000|055
480270221042001|055
480270221042002|055
480270221042003|055
480270221042004|055
480270221042005|055
480270221042006|055
480270221042007|055
480270221043000|055
480270221043001|055
480270221043002|055
480270221043003|055
480270221043004|055
480270221043005|055
480270221043006|055
480270221043007|055
480270221043008|055
480270221043009|055
480270221043010|055
480270221044000|055
480270221044001|055
480270221044002|055
480270221044003|055
480270221044004|055
480270221044005|055
480270221044006|055
480270221044007|055
480270221044008|055
480270221044009|055
480270221044010|055
480270221044011|055
480270221044012|055
480270221044013|055
480270221044014|055
480270221044015|055
480270221044016|055
480270221044017|055
480270221044018|055
480270221051000|055
480270221051001|055
480270221051002|055
480270221051003|055
480270221051004|055
480270221051005|055
480270221052000|055
480270221052001|055
480270221052002|055
480270221052003|055
480270221052004|055
480270221052005|055
480270221052006|055
480270221052007|055
480270221052008|055
480270222001000|054
480270222001001|054
480270222001002|054
480270222001003|054
480270222001004|054
480270222001005|054
480270222001006|054
480270222001007|054
480270222001008|054
480270222001009|054
480270222001010|054
480270222001011|054
480270222001012|054
480270222001013|054
480270222001014|055
480270222002000|054
480270222002001|054
480270222002002|054
480270222002003|054
480270222002004|054
480270222002005|054
480270222002006|054
480270222002007|054
480270222003000|054
480270222003001|054
480270222003002|054
480270222003003|054
480270222003004|054
480270222003005|054
480270222003006|054
480270222003007|054
480270222003008|054
480270222003009|054
480270222003010|054
480270222003011|054
480270222003012|054
480270222003013|054
480270222003014|054
480270222003015|054
480270222003016|054
480270222003017|054
480270223001000|054
480270223001001|054
480270223001002|054
480270223001003|054
480270223001004|054
480270223001005|054
480270223001006|054
480270223001007|054
480270223001008|054
480270223001009|054
480270223001010|054
480270223001011|054
480270223001012|054
480270223001013|054
480270223001014|054
480270223001015|054
480270223001016|054
480270223001017|054
480270223001018|054
480270223001019|054
480270223001020|054
480270223001021|054
480270223001022|054
480270223001023|054
480270223001024|054
480270223001025|054
480270223001026|054
480270223001027|054
480270223001028|054
480270223001029|054
480270223001030|054
480270223001031|054
480270223001032|054
480270223001033|054
480270223001034|054
480270223001035|054
480270223001036|054
480270223001037|054
480270223001038|054
480270223001039|054
480270223001040|054
480270223001041|054
480270223001042|054
480270223001043|054
480270223001044|054
480270223001045|054
480270223001046|054
480270223001047|054
480270223001048|054
480270223001049|054
480270223001050|054
480270223001051|054
480270223001052|054
480270223001053|054
480270223001054|054
480270223001055|054
480270223001056|054
480270223001057|054
480270223001058|054
480270223001059|054
480270223001060|054
480270223002000|054
480270223002001|054
480270223002002|054
480270223002003|054
480270223002004|054
480270223002005|054
480270223002006|054
480270223002007|054
480270223002008|054
480270223002009|054
480270223002010|054
480270223002011|054
480270223002012|054
480270223002013|054
480270223002014|054
480270223002015|054
480270223002016|054
480270223002017|054
480270223002018|054
480270223003000|054
480270223003001|054
480270223003002|054
480270223003003|054
480270223003004|054
480270223003005|054
480270223003006|054
480270223003007|054
480270223003008|054
480270223004000|054
480270223004001|054
480270223004002|054
480270223004003|054
480270223004004|054
480270223004005|054
480270223004006|054
480270223004007|054
480270223004008|054
480270223004009|054
480270223004010|054
480270223004011|054
480270223004012|054
480270223004013|054
480270223004014|054
480270223004015|054
480270223004016|054
480270223004017|054
480270223004018|054
480270223004019|054
480270224011000|054
480270224011001|054
480270224011002|054
480270224011003|054
480270224011004|054
480270224011005|054
480270224011006|054
480270224011007|054
480270224011008|054
480270224011009|054
480270224011010|054
480270224011011|054
480270224011012|054
480270224011013|054
480270224011014|054
480270224011015|054
480270224011016|054
480270224011017|054
480270224011018|054
480270224011019|054
480270224011020|054
480270224011021|054
480270224011022|054
480270224011023|054
480270224012000|054
480270224012001|054
480270224012002|054
480270224012003|054
480270224012004|054
480270224012005|054
480270224012006|054
480270224012007|054
480270224012008|054
480270224012009|054
480270224012010|054
480270224012011|054
480270224012012|054
480270224012013|054
480270224012014|054
480270224012015|054
480270224012016|054
480270224012017|054
480270224012018|054
480270224012019|054
480270224012020|054
480270224012021|054
480270224012022|054
480270224013000|054
480270224013001|054
480270224013002|054
480270224013003|054
480270224013004|054
480270224013005|054
480270224013006|054
480270224013007|054
480270224013008|054
480270224013009|054
480270224013010|054
480270224013011|054
480270224013012|054
480270224013013|054
480270224013014|054
480270224013015|054
480270224013016|054
480270224013017|054
480270224013018|054
480270224013019|054
480270224013020|054
480270224013021|054
480270224021000|054
480270224021001|054
480270224021002|054
480270224021003|054
480270224021004|054
480270224021005|054
480270224022000|054
480270224022001|054
480270224022002|054
480270224022003|054
480270224022004|054
480270224022005|054
480270224022006|054
480270224022007|054
480270224022008|054
480270224022009|054
480270224022010|054
480270224022011|054
480270224022012|054
480270224022013|054
480270224022014|054
480270224022015|054
480270224022016|054
480270224022017|054
480270224022018|054
480270224022019|054
480270224022020|054
480270224022021|054
480270224022022|054
480270224022023|054
480270224022024|054
480270224022025|054
480270224022026|054
480270224022027|054
480270224023000|054
480270224023001|054
480270224023002|054
480270224023003|054
480270224023004|054
480270224023005|054
480270224023006|054
480270224023007|054
480270224023008|054
480270224023009|054
480270224023010|054
480270224023011|054
480270224023012|054
480270224023013|054
480270224023014|054
480270224023015|054
480270224023016|054
480270224023017|054
480270224023018|054
480270224023019|054
480270224023020|054
480270224023021|054
480270224023022|054
480270224023023|054
480270224023024|054
480270224023025|054
480270224023026|054
480270224023027|054
480270224023028|054
480270224023029|054
480270224023030|054
480270224023031|054
480270224023032|054
480270224023033|054
480270224023034|054
480270224023035|054
480270224023036|054
480270224023037|054
480270224023038|054
480270224023039|054
480270224023040|054
480270224023041|054
480270224023042|054
480270224023043|054
480270224023044|054
480270224023045|054
480270224023046|054
480270224023047|054
480270224023048|054
480270224023049|054
480270224031000|054
480270224031001|054
480270224031002|054
480270224031003|054
480270224031004|054
480270224031005|054
480270224031006|054
480270224031007|054
480270224031008|054
480270224031009|054
480270224031010|054
480270224031011|054
480270224031012|054
480270224031013|054
480270224032000|054
480270224032001|054
480270224032002|054
480270224032003|054
480270224032004|054
480270224032005|054
480270224032006|054
480270224032007|054
480270224032008|054
480270224032009|054
480270224033000|054
480270224033001|054
480270224033002|054
480270224033003|054
480270224033004|054
480270224033005|054
480270224033006|054
480270224033007|054
480270224033008|054
480270224033009|054
480270224033010|054
480270224033011|054
480270224033012|054
480270224033013|054
480270224033014|054
480270224034000|054
480270224034001|054
480270224034002|054
480270224034003|054
480270224034004|054
480270224034005|054
480270224034006|054
480270224034007|054
480270224034008|054
480270224034009|054
480270224034010|054
480270224034011|054
480270224034012|054
480270224034013|054
480270224034014|054
480270224034015|054
480270224034016|054
480270224034017|054
480270224034018|054
480270224034019|054
480270224034020|054
480270224034021|054
480270224034022|054
480270224051000|054
480270224051001|054
480270224051002|054
480270224051003|054
480270224052000|054
480270224052001|054
480270224052002|054
480270224052003|054
480270224052004|054
480270224052005|054
480270224052006|054
480270224052007|054
480270224052008|054
480270224052009|054
480270224052010|054
480270224052011|054
480270224052012|054
480270224061000|054
480270224061001|054
480270224061002|054
480270224061003|054
480270224061004|054
480270224061005|054
480270224061006|054
480270224062000|054
480270224062001|054
480270224062002|054
480270224062003|054
480270224062004|054
480270224062005|054
480270224062006|054
480270224062007|054
480270224062008|054
480270224062009|054
480270224062010|054
480270224063000|054
480270224063001|054
480270224063002|054
480270224063003|054
480270224063004|054
480270224063005|054
480270224063006|054
480270224063007|054
480270224063008|054
480270224063009|054
480270224063010|054
480270224063011|054
480270224063012|054
480270224063013|054
480270224063014|054
480270224063015|054
480270224063016|054
480270224063017|054
480270224071000|054
480270224071001|054
480270224071002|054
480270224071003|054
480270224071004|054
480270224071005|054
480270224071006|054
480270224071007|054
480270224071008|054
480270224071009|054
480270224071010|054
480270224071011|054
480270224071012|054
480270224071013|054
480270224071014|054
480270224071015|054
480270224071016|054
480270224071017|054
480270224071018|054
480270224071019|054
480270224071020|054
480270224071021|054
480270224071022|054
480270224071023|054
480270224071024|054
480270224071025|054
480270224071026|054
480270224071027|054
480270224071028|054
480270224071029|054
480270224071030|054
480270224071031|054
480270224071032|054
480270224071033|054
480270224071034|054
480270224072000|054
480270224072001|054
480270224072002|054
480270224072003|054
480270224072004|054
480270224072005|054
480270224072006|054
480270224072007|054
480270224072008|054
480270224072009|054
480270224072010|054
480270224072011|054
480270224072012|054
480270224072013|054
480270224072014|054
480270224072015|054
480270224072016|054
480270224072017|054
480270225011000|055
480270225011001|055
480270225011002|055
480270225011003|055
480270225011004|055
480270225011005|055
480270225011006|055
480270225011007|055
480270225011008|055
480270225011009|055
480270225011010|055
480270225011011|055
480270225011012|055
480270225011013|055
480270225012000|054
480270225012001|054
480270225012002|054
480270225012003|054
480270225012004|054
480270225012005|054
480270225012006|054
480270225012007|054
480270225012008|054
480270225012009|054
480270225012010|054
480270225012011|054
480270225012012|054
480270225012013|054
480270225013000|054
480270225013001|054
480270225013002|054
480270225013003|054
480270225013004|054
480270225013005|054
480270225013006|054
480270225013007|054
480270225013008|054
480270225013009|054
480270225013010|054
480270225013011|054
480270225013012|054
480270225013013|054
480270225013014|054
480270225013015|054
480270225013016|054
480270225013017|054
480270225014000|054
480270225014001|054
480270225014002|054
480270225014003|054
480270225014004|054
480270225014005|054
480270225014006|054
480270225014007|054
480270225014008|054
480270225014009|054
480270225014010|054
480270225031000|054
480270225031001|054
480270225031002|054
480270225031003|054
480270225031004|054
480270225031005|054
480270225031006|054
480270225031007|054
480270225031008|054
480270225031009|054
480270225031010|054
480270225031011|054
480270225031012|054
480270225031013|054
480270225031014|054
480270225031015|054
480270225031016|054
480270225031017|054
480270225031018|054
480270225031019|054
480270225031020|054
480270225031021|054
480270225031022|054
480270225031023|054
480270225031024|054
480270225031025|054
480270225031026|054
480270225031027|054
480270225031028|054
480270225031029|054
480270225032000|054
480270225032001|054
480270225032002|054
480270225032003|054
480270225032004|054
480270225032005|054
480270225032006|054
480270225032007|054
480270225032008|054
480270225032009|054
480270225032010|054
480270225032011|054
480270225032012|054
480270225032013|054
480270225032014|054
480270225032015|054
480270225032016|054
480270225032017|054
480270225032018|054
480270225032019|054
480270225032020|054
480270225032021|054
480270225032022|054
480270225032023|054
480270225033000|054
480270225033001|054
480270225041000|054
480270225041001|054
480270225041002|054
480270225041003|054
480270225041004|054
480270225041005|054
480270225041006|054
480270225041007|054
480270225041008|054
480270225041009|054
480270225041010|054
480270225041011|054
480270225042000|054
480270225042001|054
480270225042002|054
480270225042003|054
480270225042004|054
480270225042005|054
480270225042006|054
480270225042007|054
480270225042008|054
480270225042009|054
480270225042010|054
480270225043000|054
480270225043001|054
480270225043002|054
480270225043003|054
480270225043004|054
480270225043005|054
480270225043006|054
480270225043007|054
480270225043008|054
480270225044000|054
480270225044001|054
480270225044002|054
480270225044003|054
480270225044004|054
480270225044005|054
480270225044006|054
480270225044007|054
480270225044008|054
480270225044009|054
480270225044010|054
480270225044011|054
480270225044012|054
480270225044013|054
480270225044014|054
480270225044015|054
480270225044016|054
480270225044017|054
480270226001000|055
480270226001001|055
480270226001002|055
480270226001003|055
480270226001004|055
480270226001005|055
480270226001006|055
480270226001007|055
480270226001008|055
480270226001009|055
480270226001010|055
480270226001011|055
480270226001012|055
480270226001013|055
480270226001014|055
480270226002000|055
480270226002001|055
480270226002002|055
480270226002003|055
480270226002004|055
480270226002005|055
480270226002006|055
480270226002007|055
480270226002008|055
480270226002009|055
480270226003000|055
480270226003001|055
480270226003002|055
480270226003003|055
480270226003004|055
480270226003005|055
480270226003006|055
480270226003007|055
480270226003008|055
480270226003009|055
480270226003010|055
480270226003011|055
480270226003012|055
480270226004000|055
480270226004001|055
480270226004002|055
480270226004003|055
480270226004004|055
480270226004005|055
480270226004006|055
480270226004007|055
480270226004008|055
480270226004009|055
480270226004010|055
480270226004011|055
480270226004012|055
480270226004013|055
480270226004014|055
480270226004015|055
480270226004016|055
480270226004017|055
480270226004018|055
480270226004019|055
480270226004020|055
480270226004021|055
480270226004022|055
480270226004023|055
480270226004024|055
480270226004025|055
480270226004026|055
480270226004027|055
480270226004028|055
480270226005000|055
480270226005001|055
480270226005002|055
480270226005003|055
480270226005004|055
480270226005005|055
480270226005006|055
480270226005007|055
480270226005008|055
480270226005009|055
480270226005010|055
480270226005011|055
480270226005012|055
480270226005013|055
480270226005014|055
480270226005015|055
480270226005016|055
480270226005017|055
480270226005018|055
480270226005019|055
480270226005020|055
480270226005021|055
480270226005022|054
480270226005023|054
480270226005024|055
480270226005025|055
480270226005026|054
480270226005027|054
480270226005028|054
480270228011000|055
480270228011001|055
480270228011002|055
480270228011003|055
480270228011004|055
480270228011005|055
480270228011006|055
480270228011007|055
480270228011008|055
480270228011009|055
480270228011010|055
480270228011011|055
480270228011012|055
480270228011013|055
480270228011014|055
480270228011015|055
480270228012000|055
480270228012001|055
480270228012002|055
480270228012003|055
480270228012004|055
480270228012005|055
480270228012006|055
480270228012007|055
480270228012008|055
480270228012009|055
480270228012010|055
480270228012011|055
480270228012012|055
480270228012013|055
480270228012014|055
480270228012015|055
480270228012016|055
480270228012017|055
480270228012018|055
480270228012019|055
480270228013000|055
480270228013001|055
480270228013002|055
480270228013003|055
480270228013004|055
480270228013005|055
480270228013006|055
480270228013007|055
480270228013008|055
480270228013009|055
480270228013010|055
480270228013011|055
480270228013012|055
480270228013013|055
480270228013014|055
480270228013015|055
480270228013016|055
480270228013017|055
480270228013018|055
480270228013019|055
480270228013020|055
480270228013021|055
480270228013022|055
480270228013023|055
480270228013024|055
480270228013025|055
480270228013026|055
480270228013027|055
480270228013028|055
480270228013029|055
480270228013030|055
480270228013031|055
480270228013032|055
480270229001000|055
480270229001001|055
480270229001002|055
480270229001003|055
480270229001004|055
480270229001005|055
480270229001006|055
480270229001007|055
480270229001008|055
480270229001009|055
480270229001010|055
480270229001011|055
480270229001012|055
480270229001013|055
480270229001014|055
480270229001015|055
480270229001016|055
480270229001017|055
480270229001018|055
480270229001019|055
480270229001020|055
480270229001021|055
480270229001022|055
480270229001023|055
480270229001024|055
480270229001025|055
480270229001026|055
480270229002000|055
480270229002001|055
480270229002002|055
480270229002003|055
480270229002004|055
480270229002005|055
480270229002006|055
480270229002007|055
480270229002008|055
480270229002009|055
480270229002010|055
480270229002011|055
480270229002012|055
480270229002013|055
480270229002014|055
480270229002015|055
480270229003000|055
480270229003001|055
480270229003002|055
480270229003003|055
480270229004000|055
480270229004001|055
480270229004002|055
480270229004003|055
480270229004004|055
480270229004005|055
480270229004006|055
480270229004007|055
480270229004008|055
480270229004009|055
480270229004010|055
480270230011000|054
480270230011001|054
480270230011002|054
480270230011003|054
480270230011004|054
480270230011005|054
480270230011006|054
480270230011007|054
480270230011008|054
480270230011009|054
480270230011010|054
480270230011011|054
480270230011012|054
480270230011013|054
480270230011014|054
480270230011015|054
480270230011016|054
480270230011017|054
480270230011018|054
480270230011019|054
480270230011020|054
480270230011021|054
480270230011022|054
480270230011023|054
480270230011024|054
480270230011025|054
480270230011026|054
480270230012000|054
480270230012001|054
480270230012002|054
480270230012003|054
480270230012004|054
480270230012005|054
480270230012006|054
480270230012007|054
480270230012008|054
480270230012009|054
480270230012010|054
480270230012011|054
480270230012012|054
480270230012013|054
480270230012014|054
480270230012015|054
480270230012016|054
480270230012017|054
480270230012018|054
480270230012019|054
480270230012020|054
480270230012021|054
480270230012022|054
480270230012023|054
480270230012024|054
480270230012025|054
480270230012026|054
480270230012027|054
480270230012028|054
480270230012029|054
480270230012030|054
480270230012031|054
480270230012032|054
480270230012033|054
480270230012034|054
480270230012035|054
480270230012036|054
480270230012037|054
480270230012038|054
480270230012039|054
480270230021000|055
480270230021001|055
480270230021002|055
480270230021003|055
480270230021004|055
480270230021005|055
480270230021006|055
480270230021007|055
480270230021008|055
480270230021009|055
480270230021010|055
480270230021011|055
480270230022000|055
480270230022001|055
480270230022002|055
480270230022003|055
480270230022004|055
480270230022005|055
480270230022006|055
480270230022007|055
480270230022008|055
480270230022009|055
480270230022010|055
480270230022011|055
480270230022012|055
480270230022013|055
480270230022014|055
480270230022015|055
480270230022016|055
480270230022017|055
480270230022018|055
480270230022019|055
480270230022020|055
480270230022021|055
480270230022022|055
480270230022023|055
480270230022024|055
480270230022025|055
480270230022026|055
480270230022027|055
480270230022028|055
480270230022029|055
480270230022030|055
480270230022031|055
480270230022032|055
480270230022033|055
480270230022034|055
480270230022035|055
480270230022036|055
480270230023000|054
480270230023001|054
480270230023002|054
480270230023003|054
480270230023004|054
480270230023005|054
480270230023006|054
480270230023007|054
480270230023008|054
480270230023009|054
480270230023010|054
480270230023011|054
480270230023012|054
480270230023013|054
480270230023014|054
480270230023015|054
480270230023016|054
480270230023017|054
480270230023018|054
480270230023019|054
480270230023020|054
480270230023021|054
480270230023022|054
480270230023023|054
480270230023024|054
480270230023025|054
480270230023026|054
480270230023027|054
480270230023028|054
480270231031000|054
480270231031001|054
480270231031002|054
480270231031003|054
480270231031004|054
480270231031005|054
480270231031006|054
480270231031007|054
480270231031008|054
480270231031009|054
480270231031010|054
480270231031011|054
480270231031012|054
480270231031013|054
480270231031014|054
480270231032000|054
480270231032001|054
480270231032002|054
480270231032003|054
480270231032004|054
480270231032005|054
480270231032006|054
480270231032007|054
480270231032008|054
480270231032009|054
480270231032010|054
480270231032011|054
480270231032012|054
480270231032013|054
480270231032014|054
480270231032015|054
480270231032016|054
480270231032017|054
480270231032018|054
480270231033000|054
480270231033001|054
480270231033002|054
480270231033003|054
480270231033004|054
480270231033005|054
480270231033006|054
480270231033007|054
480270231033008|054
480270231033009|054
480270231033010|054
480270231033011|054
480270231033012|054
480270231033013|054
480270231033014|054
480270231033015|054
480270231033016|054
480270231033017|054
480270231033018|054
480270231033019|054
480270231033020|054
480270231034000|054
480270231034001|054
480270231034002|054
480270231034003|054
480270231034004|054
480270231034005|054
480270231034006|054
480270231034007|054
480270231034008|054
480270231034009|054
480270231034010|054
480270231034011|054
480270231034012|054
480270231034013|054
480270231041000|055
480270231041001|055
480270231041002|054
480270231041003|054
480270231041004|054
480270231041005|054
480270231041006|054
480270231041007|054
480270231041008|054
480270231041009|054
480270231041010|054
480270231041011|054
480270231041012|054
480270231041013|054
480270231041014|054
480270231041015|054
480270231041016|054
480270231041017|054
480270231041018|054
480270231041019|054
480270231041020|054
480270231041021|054
480270231041022|054
480270231041023|054
480270231041024|054
480270231041025|054
480270231041026|054
480270231041027|054
480270231042000|055
480270231042001|055
480270231042002|055
480270231042003|055
480270231042004|055
480270231042005|054
480270231042006|054
480270231042007|054
480270231042008|054
480270231042009|054
480270231042010|054
480270231042011|054
480270231042012|054
480270231042013|054
480270231042014|054
480270231042015|054
480270231042016|054
480270231042017|054
480270231042018|054
480270231042019|054
480270231042020|054
480270231042021|055
480270231042022|055
480270231042023|055
480270231042024|054
480270231042025|054
480270231042026|054
480270231042027|054
480270231042028|054
480270231042029|054
480270231042030|054
480270231042031|054
480270231091000|054
480270231091001|054
480270231091002|054
480270231091003|054
480270231091004|054
480270231091005|054
480270231091006|054
480270231091007|054
480270231091008|054
480270231091009|054
480270231091010|054
480270231091011|054
480270231091012|054
480270231091013|054
480270231091014|054
480270231091015|054
480270231091016|054
480270231091017|054
480270231091018|054
480270231092000|054
480270231092001|054
480270231092002|054
480270231092003|054
480270231092004|054
480270231092005|054
480270231092006|054
480270231092007|054
480270231092008|054
480270231092009|054
480270231092010|054
480270231092011|054
480270231092012|054
480270231092013|054
480270231092014|054
480270231092015|054
480270231092016|054
480270231092017|054
480270231092018|054
480270231092019|054
480270231092020|054
480270231092021|054
480270231092022|054
480270231092023|054
480270231092024|054
480270231092025|054
480270231092026|054
480270231092027|054
480270231092028|054
480270231092029|054
480270231092030|054
480270231092031|054
480270231092032|054
480270231092033|054
480270231092034|054
480270231101000|054
480270231101001|054
480270231101002|054
480270231101003|054
480270231101004|054
480270231101005|054
480270231101006|054
480270231101007|054
480270231101008|054
480270231101009|054
480270231102000|054
480270231102001|054
480270231102002|054
480270231102003|054
480270231102004|054
480270231102005|054
480270231102006|054
480270231103000|054
480270231103001|054
480270231103002|054
480270231103003|054
480270231103004|054
480270231103005|054
480270231103006|054
480270231103007|054
480270231103008|054
480270231111000|054
480270231111001|054
480270231111002|054
480270231111003|054
480270231111004|054
480270231111005|054
480270231111006|054
480270231111007|054
480270231111008|054
480270231111009|054
480270231111010|054
480270231111011|054
480270231111012|054
480270231111013|054
480270231111014|054
480270231111015|054
480270231111016|054
480270231111017|054
480270231111018|054
480270231111019|054
480270231111020|054
480270231111021|054
480270231112000|054
480270231112001|054
480270231112002|054
480270231112003|054
480270231112004|054
480270231112005|054
480270231112006|054
480270231112007|054
480270231112008|054
480270231112009|054
480270231112010|054
480270231112011|054
480270231112012|054
480270231112013|054
480270231112014|054
480270231112015|054
480270231112016|054
480270231112017|054
480270231112018|054
480270231112019|054
480270231112020|054
480270231112021|054
480270231112022|054
480270231112023|054
480270231112024|054
480270231112025|054
480270231112026|054
480270231112027|054
480270231112028|054
480270231113000|054
480270231113001|054
480270231113002|054
480270231113003|054
480270231113004|054
480270231113005|054
480270231113006|054
480270231113007|054
480270231113008|054
480270231113009|054
480270231113010|054
480270231113011|054
480270231113012|054
480270231113013|054
480270231113014|054
480270231113015|054
480270231113016|054
480270231113017|054
480270231113018|054
480270231113019|054
480270231113020|054
480270231121000|054
480270231121001|054
480270231121002|054
480270231121003|054
480270231121004|054
480270231121005|054
480270231121006|054
480270231121007|054
480270231121008|054
480270231121009|054
480270231121010|054
480270231121011|054
480270231121012|054
480270231122000|054
480270231122001|054
480270231122002|054
480270231122003|054
480270231122004|054
480270231122005|054
480270231122006|054
480270231122007|054
480270231122008|054
480270231122009|054
480270231122010|054
480270231122011|054
480270231122012|054
480270231122013|054
480270231122014|054
480270231122015|054
480270231122016|054
480270231122017|054
480270231122018|054
480270231122019|054
480270231122020|054
480270231123000|054
480270231123001|054
480270231123002|054
480270231123003|054
480270231123004|054
480270231123005|054
480270231123006|054
480270231123007|054
480270231123008|054
480270231123009|054
480270231123010|054
480270231123011|054
480270231123012|054
480270231123013|054
480270231123014|054
480270231123015|054
480270231123016|054
480270231123017|054
480270231131000|054
480270231131001|054
480270231131002|054
480270231131003|054
480270231131004|054
480270231131005|054
480270231131006|054
480270231131007|054
480270231131008|054
480270231131009|054
480270231131010|054
480270231131011|054
480270231131012|054
480270231131013|054
480270231131014|054
480270231131015|054
480270231131016|054
480270231131017|054
480270231131018|054
480270231131019|054
480270231131020|054
480270231131021|054
480270231131022|054
480270231132000|054
480270231132001|054
480270231132002|054
480270231132003|054
480270231132004|054
480270231132005|054
480270231132006|054
480270231132007|054
480270231132008|054
480270231132009|054
480270231132010|054
480270231132011|054
480270231132012|054
480270231132013|054
480270231132014|054
480270231132015|054
480270231132016|054
480270231132017|054
480270231132018|054
