BLOCKID|COUNTYFP|DISTRICT
484219502001247|421|000302
484219502001248|421|000301
484219502001249|421|000302
484219502001250|421|000202
484219502001251|421|000302
484219502001252|421|000302
484219502001253|421|000202
484219502001254|421|000302
484219502001255|421|000302
484219502001256|421|000202
484219502001257|421|000202
484219502001258|421|000202
484219502001259|421|000302
484219502001260|421|000302
484219502001261|421|000302
484219502001262|421|000202
484219502001263|421|000202
484219502001264|421|000202
484219502001265|421|000202
484219502001266|421|000202
484219502001267|421|000202
484219502001268|421|000202
484219502001269|421|000202
484219502001270|421|000302
484219502001271|421|000302
484219502001272|421|000202
484219502001273|421|000202
484219502001274|421|000301
484219502001275|421|000301
484219502001276|421|000301
484219502001277|421|000301
484219502001278|421|000202
484219502001279|421|000202
484219502001280|421|000202
484219502001281|421|000202
484219502001282|421|000202
484219502001283|421|000202
484219502001284|421|000202
484219502001285|421|000202
484219502001286|421|000202
484219502001287|421|000202
484219502001288|421|000202
484219502001289|421|000202
484219502001290|421|000202
484219502001291|421|000202
484219502001292|421|000202
484219502001293|421|000202
484219502001294|421|000202
484219502001295|421|000202
484219502001296|421|000202
484219502001297|421|000202
484219502001298|421|000202
484219502001299|421|000202
484219502001300|421|000202
484219502001301|421|000202
484219502001302|421|000202
484219502001303|421|000202
484219502001304|421|000202
484219502001305|421|000202
484219502001306|421|000202
484219502001307|421|000202
484219502001308|421|000202
484219502001309|421|000202
484219502001310|421|000101
484219502001311|421|000101
484219502001312|421|000202
484219502001313|421|000101
484219502001314|421|000101
484219502001315|421|000101
484219502001316|421|000101
484219502001317|421|000101
484219502001318|421|000101
484219502001319|421|000101
484219502001320|421|000101
484219502001321|421|000101
484219502001322|421|000101
484219502001323|421|000102
484219502001324|421|000102
484219502001325|421|000102
484219502001326|421|000101
484219502001327|421|000101
484219502001328|421|000101
484219502001329|421|000101
484219502001330|421|000101
484219502001331|421|000101
484219502001332|421|000101
484219502001333|421|000101
484219502001334|421|000101
484219502001335|421|000101
484219502001336|421|000101
484219502001337|421|000101
484219502001338|421|000101
484219502001339|421|000101
484219502001340|421|000101
484219502001341|421|000101
484219502001342|421|000101
484219502001343|421|000101
484219502001344|421|000101
484219502001345|421|000101
484219502001346|421|000101
484219502001347|421|000101
484219502001348|421|000101
484219502001349|421|000101
484219502001350|421|000101
484219502001351|421|000101
484219502001352|421|000101
484219502001353|421|000101
484219502001354|421|000101
484219502001355|421|000101
484219502001356|421|000101
484219502001357|421|000101
484219502001358|421|000101
484219502001359|421|000101
484219502001360|421|000101
484219502001361|421|000101
484219502001362|421|000101
484219502001363|421|000101
484219502001364|421|000101
484219502001365|421|000101
484219502001366|421|000101
484219502001367|421|000101
484219502001368|421|000101
484219502001369|421|000101
484219502001370|421|000101
484219502001371|421|000101
484219502001372|421|000101
484219502001373|421|000101
484219502001374|421|000101
484219502001375|421|000101
484219502001376|421|000101
484219502001377|421|000101
484219502001378|421|000101
484219502001379|421|000101
484219502001380|421|000101
484219502001381|421|000101
484219502001382|421|000101
484219502001383|421|000101
484219502001384|421|000101
484219502001385|421|000101
484219502001386|421|000202
484219502001387|421|000202
484219502001388|421|000101
484219502001389|421|000101
484219502001390|421|000101
484219502001391|421|000101
484219502001392|421|000202
484219502001393|421|000202
484219502001394|421|000202
484219502001395|421|000202
484219502001396|421|000202
484219502001397|421|000202
484219502001398|421|000202
484219502001399|421|000202
484219502001400|421|000202
484219502001401|421|000202
484219502001402|421|000202
484219502001403|421|000202
484219502001404|421|000202
484219502001405|421|000202
484219502001406|421|000202
484219502001407|421|000202
484219502001408|421|000202
484219502001409|421|000202
484219502001410|421|000202
484219502001411|421|000202
484219502001412|421|000202
484219502001413|421|000202
484219502001414|421|000202
484219502001415|421|000202
484219502001416|421|000202
484219502001417|421|000202
484219502001418|421|000202
484219502001419|421|000202
484219502001420|421|000202
484219502001421|421|000202
484219502001422|421|000202
484219502001423|421|000202
484219502001424|421|000202
484219502001425|421|000202
484219502001426|421|000202
484219502001427|421|000202
484219502001428|421|000202
484219502001429|421|000202
484219502001430|421|000202
484219502001431|421|000202
484219502001432|421|000202
484219502001433|421|000202
484219502001434|421|000202
484219502001435|421|000202
484219502001436|421|000202
484219502001437|421|000202
484219502001438|421|000202
484219502001439|421|000202
484219502001440|421|000202
484219502001441|421|000202
484219502001442|421|000202
484219502001443|421|000202
484219502001444|421|000202
484219502001445|421|000202
484219502001446|421|000202
484219502001447|421|000202
484219502001448|421|000202
484219502001449|421|000202
484219502001450|421|000202
484219502001451|421|000202
484219502001452|421|000202
484219502001453|421|000202
484219502001454|421|000202
484219502001455|421|000202
484219502001456|421|000202
484219502001457|421|000202
484219502001458|421|000101
484219502001459|421|000101
484219502001460|421|000101
484219502001461|421|000101
484219502001462|421|000101
484219502001463|421|000101
484219502001464|421|000202
484219502001465|421|000202
484219502001466|421|000101
484219502001467|421|000101
484219502001468|421|000101
484219502001469|421|000101
484219502001470|421|000101
484219502001471|421|000101
484219502001472|421|000101
484219502001473|421|000202
484219502001474|421|000202
484219502001475|421|000202
484219502001476|421|000301
484219502001477|421|000301
484219502001478|421|000101
484219502001479|421|000202
484219502001480|421|000302
484219502001481|421|000302
484219502001482|421|000302
484219502001483|421|000302
484219502001484|421|000302
484219502001485|421|000302
484219502001486|421|000302
484219502001487|421|000302
484219502001488|421|000302
484219502001489|421|000401
484219502001490|421|000401
484219502001491|421|000401
484219502001492|421|000302
484219502001493|421|000401
484219502001494|421|000401
484219502001495|421|000401
484219502001496|421|000401
484219502001497|421|000401
484219502001498|421|000302
484219502001499|421|000401
484219502001500|421|000401
484219502001501|421|000401
484219502001502|421|000301
484219502001503|421|000301
484219502001504|421|000301
484219502001505|421|000401
484219502001506|421|000301
484219502001507|421|000301
484219502001508|421|000302
484219502001509|421|000301
484219502001510|421|000401
484219502001511|421|000401
484219502001512|421|000401
484219502001513|421|000401
484219502001514|421|000301
484219502001515|421|000401
484219502001516|421|000401
484219502001517|421|000302
484219502001518|421|000102
484219502001519|421|000401
484219502001520|421|000401
484219502001521|421|000401
484219502001522|421|000302
484219502001523|421|000102
484219502001524|421|000302
484219502001525|421|000302
484219502001526|421|000302
484219502002000|421|000301
484219502002001|421|000301
484219502002002|421|000401
484219502002003|421|000301
484219502002004|421|000301
484219502002005|421|000401
484219502002006|421|000401
484219502002007|421|000401
484219502002008|421|000401
484219502002009|421|000401
484219502002010|421|000102
484219502002011|421|000401
484219502002012|421|000102
484219502002013|421|000102
484219502002014|421|000102
484219502002015|421|000401
484219502002016|421|000401
484219502002017|421|000401
484219502002018|421|000401
484219502002019|421|000401
484219502002020|421|000301
484219502002021|421|000401
484219502002022|421|000401
484219502002023|421|000102
484219502002024|421|000401
484219502002025|421|000401
484219502002026|421|000102
484219502002027|421|000401
484219502002028|421|000401
484219502002029|421|000401
484219502002030|421|000401
484219502002031|421|000401
484219502002032|421|000401
484219502002033|421|000401
484219502002034|421|000401
484219502002035|421|000401
484219502002036|421|000102
484219502002037|421|000102
484219502002038|421|000102
484219502002039|421|000102
484219502002040|421|000102
484219502002041|421|000102
484219502002042|421|000102
484219502002043|421|000102
484219502002044|421|000102
484219502002045|421|000102
484219502002046|421|000102
484219502002047|421|000102
484219502002048|421|000102
484219502002049|421|000102
484219502002050|421|000102
484219502002051|421|000102
484219502002052|421|000102
484219502002053|421|000102
484219502002054|421|000102
484219502002055|421|000102
484219502002056|421|000102
484219502002057|421|000102
484219502002058|421|000301
484219502002059|421|000201
484219502002060|421|000301
484219502002061|421|000301
484219502002062|421|000201
484219502002063|421|000102
484219502002064|421|000201
484219502002065|421|000201
484219502002066|421|000201
484219502002067|421|000201
484219502002068|421|000201
484219502002069|421|000301
484219502002070|421|000301
484219502002071|421|000201
484219502002072|421|000201
484219502002073|421|000201
484219502002074|421|000201
484219502002075|421|000301
484219502002076|421|000301
484219502002077|421|000201
484219502002078|421|000201
484219502002079|421|000301
484219502002080|421|000301
484219502002081|421|000201
484219502002082|421|000201
484219502002083|421|000201
484219502002084|421|000201
484219502002085|421|000201
484219502002086|421|000201
484219502002087|421|000201
484219502002088|421|000201
484219502002089|421|000201
484219502002090|421|000201
484219502002091|421|000201
484219502002092|421|000201
484219502002093|421|000201
484219502002094|421|000102
484219502002095|421|000102
484219502002096|421|000102
484219502002097|421|000102
484219502002098|421|000102
484219502002099|421|000102
484219502002100|421|000201
484219502002101|421|000201
484219502002102|421|000201
484219502002103|421|000201
484219502002104|421|000201
484219502002105|421|000201
484219502002106|421|000201
484219502002107|421|000201
484219502002108|421|000201
484219502002109|421|000102
484219502002110|421|000102
484219502002111|421|000201
484219502002112|421|000201
484219502002113|421|000201
484219502002114|421|000102
484219502002115|421|000102
484219502002116|421|000301
484219502002117|421|000301
484219502002118|421|000301
484219502002119|421|000102
484219502002120|421|000102
484219502002121|421|000102
484219502002122|421|000401
484219502002123|421|000102
484219502002124|421|000102
484219502002125|421|000102
484219502002126|421|000102
484219502002127|421|000102
484219502002128|421|000102
484219502002129|421|000102
484219502002130|421|000102
484219502002131|421|000102
484219502002132|421|000201
484219502002133|421|000201
484219502002134|421|000102
484219502002135|421|000102
484219502002136|421|000102
484219502002137|421|000102
484219502002138|421|000102
484219502002139|421|000102
484230001001000|423|000016
484230001001001|423|000016
484230001001002|423|000016
484230001001003|423|000016
484230001001004|423|000016
484230001001005|423|000016
484230001001006|423|000016
484230001001007|423|000016
484230001001008|423|000016
484230001001009|423|000016
484230001001010|423|000016
484230001001011|423|000016
484230001001012|423|000016
484230001001013|423|000016
484230001001014|423|000016
484230001001015|423|000012
484230001001016|423|000016
484230001001017|423|000016
484230001001018|423|000016
484230001001019|423|000016
484230001001020|423|000016
484230001001021|423|000012
484230001001022|423|000012
484230001001023|423|000012
484230001001024|423|000012
484230001001025|423|000012
484230001001026|423|000012
484230001001027|423|000012
484230001002000|423|000012
484230001002001|423|000012
484230001002002|423|000012
484230001002003|423|000012
484230001002004|423|000012
484230001002005|423|000012
484230001002006|423|000012
484230001002007|423|000012
484230001002008|423|000012
484230001002009|423|000012
484230001002010|423|000012
484230001002011|423|000012
484230001002012|423|000012
484230001002013|423|000012
484230001002014|423|000012
484230001002015|423|000012
484230001002016|423|000012
484230001002017|423|000012
484230001002018|423|000012
484230001002019|423|000012
484230001002020|423|000012
484230001002021|423|000012
484230001002022|423|000012
484230001002023|423|000012
484230001002024|423|000012
484230001002025|423|000012
484230001002026|423|000012
484230001002027|423|000012
484230001002028|423|000012
484230001002029|423|000012
484230001003000|423|000012
484230001003001|423|000012
484230001003002|423|000012
484230001003003|423|000012
484230001003004|423|000011
484230001003005|423|000013
484230001003006|423|000013
484230001003007|423|000013
484230001003008|423|000013
484230001003009|423|000013
484230001003010|423|000013
484230001003011|423|000013
484230001003012|423|000013
484230001003013|423|000013
484230001003014|423|000012
484230001003015|423|000012
484230001003016|423|000012
484230001003017|423|000012
484230001003018|423|000012
484230001003019|423|000012
484230001003020|423|000012
484230001003021|423|000012
484230001003022|423|000012
484230001003023|423|000012
484230001003024|423|000011
484230001003025|423|000013
484230001003026|423|000012
484230001003027|423|000012
484230001003028|423|000012
484230001004000|423|000012
484230001004001|423|000012
484230001004002|423|000012
484230001004003|423|000012
484230001004004|423|000012
484230001004005|423|000012
484230001004006|423|000012
484230001004007|423|000012
484230001004008|423|000012
484230001004009|423|000012
484230001004010|423|000034
484230001004011|423|000034
484230001004012|423|000034
484230001004013|423|000034
484230001004014|423|000034
484230001004015|423|000034
484230001004016|423|000034
484230001004017|423|000034
484230001004018|423|000034
484230001004019|423|000034
484230001004020|423|000034
484230001004021|423|000034
484230001004022|423|000034
484230001004023|423|000034
484230001004024|423|000012
484230001004025|423|000034
484230001005000|423|000012
484230001005001|423|000034
484230001005002|423|000034
484230001005003|423|000034
484230001005004|423|000034
484230001005005|423|000034
484230001005006|423|000034
484230001005007|423|000034
484230001005008|423|000034
484230001005009|423|000034
484230001005010|423|000034
484230001005011|423|000034
484230001005012|423|000034
484230001005013|423|000034
484230001005014|423|000034
484230001005015|423|000034
484230001005016|423|000034
484230001005017|423|000034
484230001005018|423|000034
484230002011000|423|000018
484230002011001|423|000018
484230002011002|423|000018
484230002011003|423|000018
484230002011004|423|000018
484230002011005|423|000018
484230002011006|423|000018
484230002011007|423|000018
484230002011008|423|000018
484230002011009|423|000018
484230002011010|423|000001
484230002011011|423|000018
484230002011012|423|000018
484230002011013|423|000018
484230002011014|423|000018
484230002011015|423|000018
484230002011016|423|000018
484230002011017|423|000018
484230002011018|423|000018
484230002011019|423|000018
484230002011020|423|000018
484230002011021|423|000018
484230002011022|423|000001
484230002011023|423|000018
484230002011024|423|000018
484230002011025|423|000018
484230002012000|423|000018
484230002012001|423|000018
484230002012002|423|000018
484230002012003|423|000018
484230002012004|423|000018
484230002012005|423|000013
484230002012006|423|000013
484230002012007|423|000013
484230002012008|423|000013
484230002012009|423|000013
484230002012010|423|000013
484230002012011|423|000018
484230002012012|423|000018
484230002012013|423|000018
484230002012014|423|000018
484230002012015|423|000018
484230002012016|423|000018
484230002012017|423|000018
484230002012018|423|000018
484230002012019|423|000018
484230002012020|423|000018
484230002012021|423|000018
484230002012022|423|000018
484230002012023|423|000018
484230002012024|423|000018
484230002012025|423|000018
484230002012026|423|000018
484230002012027|423|000018
484230002012028|423|000013
484230002012029|423|000013
484230002012030|423|000013
484230002012031|423|000013
484230002012032|423|000018
484230002012033|423|000018
484230002013000|423|000018
484230002013001|423|000018
484230002013002|423|000018
484230002013003|423|000018
484230002013004|423|000018
484230002013005|423|000013
484230002013006|423|000016
484230002013007|423|000016
484230002013008|423|000013
484230002013009|423|000013
484230002013010|423|000013
484230002013011|423|000013
484230002013012|423|000018
484230002013013|423|000018
484230002013014|423|000018
484230002013015|423|000018
484230002013016|423|000018
484230002013017|423|000018
484230002013018|423|000018
484230002013019|423|000018
484230002014000|423|000016
484230002014001|423|000016
484230002014002|423|000016
484230002014003|423|000013
484230002014004|423|000013
484230002014005|423|000013
484230002014006|423|000013
484230002014007|423|000013
484230002014008|423|000013
484230002014009|423|000013
484230002014010|423|000013
484230002014011|423|000013
484230002014012|423|000013
484230002014013|423|000013
484230002014014|423|000013
484230002014015|423|000013
484230002014016|423|000013
484230002014017|423|000013
484230002014018|423|000013
484230002014019|423|000013
484230002014020|423|000013
484230002021000|423|000018
484230002021001|423|000013
484230002021002|423|000013
484230002021003|423|000013
484230002021004|423|000013
484230002021005|423|000013
484230002021006|423|000013
484230002021007|423|000013
484230002021008|423|000013
484230002021009|423|000013
484230002021010|423|000013
484230002021011|423|000013
484230002021012|423|000013
484230002021013|423|000013
484230002021014|423|000013
484230002021015|423|000013
484230002021016|423|000013
484230002021017|423|000011
484230002021018|423|000011
484230002021019|423|000011
484230002021020|423|000011
484230002021021|423|000011
484230002021022|423|000011
484230002021023|423|000011
484230002021024|423|000011
484230002021025|423|000011
484230002021026|423|000011
484230002021027|423|000011
484230002021028|423|000011
484230002021029|423|000011
484230002021030|423|000011
484230002021031|423|000011
484230002021032|423|000011
484230002021033|423|000011
484230002021034|423|000011
484230002021035|423|000011
484230002021036|423|000011
484230002021037|423|000011
484230002021038|423|000011
484230002021039|423|000011
484230002021040|423|000011
484230002021041|423|000011
484230002021042|423|000011
484230002021043|423|000011
484230002021044|423|000011
484230002021045|423|000011
484230002021046|423|000011
484230002021047|423|000011
484230002021048|423|000011
484230002021049|423|000011
484230002021050|423|000011
484230002021051|423|000011
484230002021052|423|000011
484230002022000|423|000013
484230002022001|423|000013
484230002022002|423|000013
484230002022003|423|000013
484230002022004|423|000013
484230002022005|423|000013
484230002022006|423|000013
484230002022007|423|000013
484230002022008|423|000013
484230002022009|423|000013
484230002022010|423|000013
484230002022011|423|000013
484230002022012|423|000013
484230002022013|423|000013
484230002022014|423|000013
484230002022015|423|000013
484230002022016|423|000013
484230002022017|423|000013
484230002022018|423|000013
484230002022019|423|000013
484230002022020|423|000013
484230002022021|423|000013
484230002022022|423|000013
484230002022023|423|000011
484230002022024|423|000011
484230002022025|423|000011
484230002022026|423|000011
484230002022027|423|000011
484230002022028|423|000011
484230002022029|423|000011
484230002022030|423|000011
484230002022031|423|000011
484230002022032|423|000011
484230002022033|423|000011
484230002022034|423|000011
484230002022035|423|000011
484230002022036|423|000011
484230002022037|423|000011
484230002022038|423|000011
484230002022039|423|000011
484230002022040|423|000011
484230002022041|423|000011
484230002022042|423|000011
484230002022043|423|000011
484230003001000|423|000002
484230003001001|423|000076
484230003001002|423|000002
484230003001003|423|000002
484230003001004|423|000002
484230003001005|423|000002
484230003001006|423|000002
484230003001007|423|000076
484230003001008|423|000076
484230003001009|423|000076
484230003001010|423|000076
484230003001011|423|000076
484230003001012|423|000002
484230003001013|423|000002
484230003001014|423|000002
484230003001015|423|000002
484230003001016|423|000076
484230003001017|423|000002
484230003001018|423|000002
484230003001019|423|000076
484230003001020|423|000002
484230003001021|423|000076
484230003001022|423|000076
484230003001023|423|000076
484230003001024|423|000076
484230003001025|423|000076
484230003001026|423|000076
484230003001027|423|000076
484230003001028|423|000076
484230003001029|423|000076
484230003001030|423|000076
484230003001031|423|000076
484230003001032|423|000076
484230003001033|423|000076
484230003001034|423|000076
484230003001035|423|000076
484230003001036|423|000076
484230003001037|423|000076
484230003001038|423|000076
484230003001039|423|000076
484230003002000|423|000018
484230003002001|423|000018
484230003002002|423|000018
484230003002003|423|000018
484230003002004|423|000018
484230003002005|423|000018
484230003002006|423|000018
484230003002007|423|000018
484230003002008|423|000018
484230003002009|423|000018
484230003002010|423|000018
484230003002011|423|000018
484230003002012|423|000018
484230003002013|423|000018
484230003002014|423|000018
484230003002015|423|000002
484230003002016|423|000013
484230003002017|423|000013
484230003002018|423|000002
484230003002019|423|000002
484230003002020|423|000002
484230003002021|423|000002
484230003002022|423|000002
484230003002023|423|000002
484230003002024|423|000002
484230003002025|423|000002
484230003002026|423|000002
484230003002027|423|000002
484230003002028|423|000013
484230003002029|423|000013
484230003002030|423|000002
484230003002031|423|000002
484230003002032|423|000002
484230003002033|423|000002
484230003002034|423|000002
484230003002035|423|000002
484230003002036|423|000076
484230003002037|423|000002
484230003002038|423|000002
484230003002039|423|000013
484230003002040|423|000002
484230003002041|423|000002
484230003002042|423|000002
484230003002043|423|000076
484230003002044|423|000076
484230003002045|423|000002
484230003002046|423|000002
484230003002047|423|000011
484230003002048|423|000011
484230003002049|423|000076
484230003002050|423|000076
484230003002051|423|000011
484230003002052|423|000011
484230003002053|423|000011
484230003002054|423|000011
484230003002055|423|000011
484230003002056|423|000011
484230003002057|423|000076
484230003002058|423|000076
484230003002059|423|000076
484230003002060|423|000076
484230003003000|423|000002
484230003003001|423|000018
484230003003002|423|000018
484230003003003|423|000018
484230003003004|423|000018
484230003003005|423|000018
484230003003006|423|000002
484230003003007|423|000002
484230003003008|423|000002
484230003003009|423|000002
484230003003010|423|000002
484230003003011|423|000002
484230003003012|423|000018
484230003003013|423|000002
484230003003014|423|000002
484230003003015|423|000002
484230003003016|423|000002
484230003003017|423|000002
484230003003018|423|000002
484230003003019|423|000002
484230003004000|423|000001
484230003004001|423|000001
484230003004002|423|000001
484230003004003|423|000001
484230003004004|423|000018
484230003004005|423|000018
484230003004006|423|000018
484230003004007|423|000018
484230003004008|423|000018
484230003004009|423|000001
484230003004010|423|000001
484230003004011|423|000001
484230003004012|423|000001
484230003004013|423|000001
484230003004014|423|000001
484230003004015|423|000001
484230003004016|423|000001
484230003004017|423|000001
484230003004018|423|000001
484230003004019|423|000001
484230003004020|423|000001
484230003004021|423|000001
484230003004022|423|000001
484230003004023|423|000001
484230003004024|423|000002
484230003004025|423|000002
484230003004026|423|000001
484230003004027|423|000001
484230003004028|423|000002
484230003004029|423|000001
484230003004030|423|000002
484230003004031|423|000002
484230003004032|423|000002
484230003004033|423|000002
484230003004034|423|000002
484230003004035|423|000002
484230003005000|423|000001
484230003005001|423|000076
484230003005002|423|000001
484230003005003|423|000001
484230003005004|423|000001
484230003005005|423|000001
484230003005006|423|000001
484230003005007|423|000001
484230003005008|423|000001
484230003005009|423|000001
484230003005010|423|000001
484230003005011|423|000002
484230003005012|423|000002
484230003005013|423|000001
484230003005014|423|000076
484230003005015|423|000076
484230003005016|423|000076
484230003005017|423|000076
484230003005018|423|000002
484230003005019|423|000076
484230003005020|423|000076
484230003005021|423|000076
484230003005022|423|000076
484230003005023|423|000076
484230003005024|423|000076
484230003005025|423|000076
484230003005026|423|000076
484230003005027|423|000076
484230003005028|423|000076
484230003005029|423|000076
484230003005030|423|000060
484230003005031|423|000002
484230003005032|423|000002
484230003005033|423|000076
484230003005034|423|000076
484230003005035|423|000076
484230004001000|423|000011
484230004001001|423|000011
484230004001002|423|000011
484230004001003|423|000011
484230004001004|423|000011
484230004001005|423|000011
484230004001006|423|000011
484230004001007|423|000011
484230004001008|423|000011
484230004001009|423|000011
484230004001010|423|000011
484230004001011|423|000011
484230004001012|423|000011
484230004001013|423|000011
484230004001014|423|000011
484230004001015|423|000011
484230004001016|423|000011
484230004001017|423|000011
484230004001018|423|000011
484230004001019|423|000011
484230004001020|423|000011
484230004001021|423|000011
484230004001022|423|000011
484230004001023|423|000011
484230004001024|423|000011
484230004001025|423|000011
484230004001026|423|000011
484230004001027|423|000011
484230004001028|423|000011
484230004001029|423|000011
484230004001030|423|000011
484230004001031|423|000011
484230004001032|423|000011
484230004001033|423|000011
484230004001034|423|000011
484230004001035|423|000011
484230004001036|423|000011
484230004001037|423|000011
484230004001038|423|000011
484230004001039|423|000011
484230004001040|423|000011
484230004001041|423|000011
484230004001042|423|000011
484230004001043|423|000011
484230004001044|423|000011
484230004001045|423|000011
484230004001046|423|000011
484230004001047|423|000011
484230004001048|423|000011
484230004001049|423|000011
484230004001050|423|000011
484230004001051|423|000011
484230004001052|423|000011
484230004001053|423|000011
484230004001054|423|000011
484230004001055|423|000011
484230004001056|423|000011
484230004001057|423|000011
484230004001058|423|000011
484230004001059|423|000011
484230004001060|423|000011
484230004001061|423|000011
484230004001062|423|000011
484230004001063|423|000011
484230004001064|423|000011
484230004002000|423|000011
484230004002001|423|000011
484230004002002|423|000011
484230004002003|423|000011
484230004002004|423|000011
484230004002005|423|000011
484230004002006|423|000011
484230004002007|423|000011
484230004002008|423|000011
484230004002009|423|000011
484230004002010|423|000011
484230004002011|423|000011
484230004002012|423|000011
484230004002013|423|000011
484230004002014|423|000011
484230004002015|423|000011
484230004002016|423|000011
484230004002017|423|000011
484230004002018|423|000011
484230004002019|423|000011
484230004002020|423|000011
484230004002021|423|000011
484230004002022|423|000011
484230004002023|423|000011
484230004002024|423|000011
484230004002025|423|000011
484230004002026|423|000011
484230004002027|423|000011
484230004002028|423|000011
484230004002029|423|000011
484230004002030|423|000011
484230004002031|423|000011
484230004002032|423|000011
484230004002033|423|000011
484230004002034|423|000011
484230004002035|423|000011
484230004002036|423|000011
484230004002037|423|000011
484230004002038|423|000011
484230004002039|423|000011
484230004002040|423|000011
484230004002041|423|000011
484230004002042|423|000011
484230004002043|423|000011
484230004002044|423|000011
484230004002045|423|000011
484230004002046|423|000011
484230004002047|423|000011
484230004002048|423|000011
484230004002049|423|000011
484230004002050|423|000011
484230004002051|423|000011
484230004002052|423|000011
484230004002053|423|000011
484230004002054|423|000011
484230004002055|423|000011
484230004002056|423|000011
484230005001000|423|000011
484230005001001|423|000011
484230005001002|423|000011
484230005001003|423|000011
484230005001004|423|000011
484230005001005|423|000011
484230005001006|423|000011
484230005001007|423|000011
484230005001008|423|000011
484230005001009|423|000011
484230005001010|423|000011
484230005001011|423|000011
484230005001012|423|000011
484230005001013|423|000011
484230005001014|423|000011
484230005001015|423|000011
484230005001016|423|000011
484230005001017|423|000011
484230005001018|423|000011
484230005001019|423|000011
484230005001020|423|000011
484230005001021|423|000011
484230005001022|423|000011
484230005001023|423|000011
484230005001024|423|000011
484230005001025|423|000011
484230005001026|423|000011
484230005001027|423|000011
484230005001028|423|000011
484230005001029|423|000011
484230005001030|423|000011
484230005001031|423|000011
484230005001032|423|000036
484230005001033|423|000036
484230005001034|423|000011
484230005001035|423|000036
484230005001036|423|000036
484230005001037|423|000036
484230005001038|423|000036
484230005001039|423|000036
484230005001040|423|000036
484230005001041|423|000036
484230005001042|423|000036
484230005001043|423|000036
484230005001044|423|000036
484230005001045|423|000036
484230005001046|423|000036
484230005001047|423|000036
484230005001048|423|000036
484230005001049|423|000036
484230005001050|423|000036
484230005001051|423|000036
484230005001052|423|000036
484230005001053|423|000036
484230005001054|423|000036
484230005001055|423|000020
484230005001056|423|000020
484230005001057|423|000020
484230005001058|423|000036
484230005001059|423|000036
484230005001060|423|000036
484230005001061|423|000036
484230005001062|423|000020
484230005001063|423|000020
484230005001064|423|000036
484230005001065|423|000036
484230005001066|423|000036
484230005001067|423|000036
484230005001068|423|000020
484230005001069|423|000020
484230005001070|423|000036
484230005001071|423|000036
484230005001072|423|000036
484230005001073|423|000036
484230005001074|423|000036
484230005001075|423|000036
484230005001076|423|000036
484230005002000|423|000076
484230005002001|423|000076
484230005002002|423|000076
484230005002003|423|000076
484230005002004|423|000076
484230005002005|423|000011
484230005002006|423|000011
484230005002007|423|000011
484230005002008|423|000011
484230005002009|423|000011
484230005002010|423|000011
484230005002011|423|000011
484230005002012|423|000011
484230005002013|423|000011
484230005002014|423|000076
484230005002015|423|000076
484230005002016|423|000076
484230005002017|423|000011
484230005002018|423|000011
484230005002019|423|000011
484230005002020|423|000011
484230005002021|423|000011
484230005002022|423|000011
484230005002023|423|000011
484230005002024|423|000011
484230005002025|423|000011
484230005002026|423|000076
484230005002027|423|000011
484230005002028|423|000011
484230005002029|423|000011
484230005002030|423|000011
484230005002031|423|000011
484230005002032|423|000011
484230005002033|423|000011
484230005002034|423|000011
484230005002035|423|000011
484230005002036|423|000076
484230005002037|423|000076
484230005002038|423|000076
484230005002039|423|000076
484230005002040|423|000076
484230005002041|423|000076
484230005002042|423|000076
484230005002043|423|000011
484230005002044|423|000011
484230005002045|423|000011
484230005002046|423|000076
484230005002047|423|000076
484230005002048|423|000076
484230005002049|423|000076
484230005002050|423|000076
484230005002051|423|000076
484230005002052|423|000076
484230005002053|423|000011
484230005002054|423|000011
484230005002055|423|000011
484230005002056|423|000011
484230005002057|423|000011
484230005002058|423|000011
484230005002059|423|000011
484230005002060|423|000011
484230005002061|423|000011
484230005002062|423|000011
484230005002063|423|000036
484230005002064|423|000036
484230005002065|423|000036
484230005002066|423|000020
484230005002067|423|000020
484230005002068|423|000020
484230005002069|423|000020
484230005002070|423|000020
484230005002071|423|000011
484230005002072|423|000011
484230005002073|423|000011
484230005002074|423|000011
484230005002075|423|000011
484230005002076|423|000011
484230005002077|423|000011
484230006001000|423|000060
484230006001001|423|000076
484230006001002|423|000076
484230006001003|423|000060
484230006001004|423|000076
484230006001005|423|000076
484230006001006|423|000076
484230006001007|423|000076
484230006001008|423|000076
484230006001009|423|000076
484230006001010|423|000076
484230006001011|423|000076
484230006001012|423|000076
484230006001013|423|000076
484230006001014|423|000076
484230006001015|423|000076
484230006001016|423|000076
484230006001017|423|000076
484230006001018|423|000076
484230006001019|423|000020
484230006001020|423|000020
484230006001021|423|000020
484230006001022|423|000020
484230006001023|423|000020
484230006001024|423|000020
484230006001025|423|000020
484230006001026|423|000020
484230006001027|423|000020
484230006001028|423|000020
484230006001029|423|000020
484230006001030|423|000020
484230006001031|423|000076
484230006001032|423|000020
484230006001033|423|000020
484230006001034|423|000076
484230006001035|423|000076
484230006001036|423|000020
484230006002000|423|000076
484230006002001|423|000076
484230006002002|423|000076
484230006002003|423|000076
484230006002004|423|000076
484230006002005|423|000076
484230006002006|423|000076
484230006002007|423|000076
484230006002008|423|000076
484230006002009|423|000076
484230006002010|423|000076
484230006002011|423|000076
484230006002012|423|000076
